Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
13121,     NSW,2232,18,56,5.4,        Suburban,NA,    47.10,    17.47,     5.55,119.78,126.67,0,0,0,0,0,0,0.2,3.6,1,3,1,2
13122,     NSW,2232,18,56,5.7,        Suburban,NA,    44.03,    13.23,     4.43,150.41,158.41,54.55,0,0,2.25,0,12,0.2,3.26,1,3,1,2
13123,     NSW,2232,18,56,5.6,        Suburban,NA,    44.30,    17.66,     5.65,118.78,125.66,0,0,0,0,0,0,0.2,3.6,1,3,1,2
13124,     NSW,2160,18,56,5.1,        Suburban,NA,    44.60,    17.55,     5.62,197.44,187.46,115.1,0,0,0,0,0,0.3,3.2,2,4,1,2
13125,     NSW,2160,18,56,5.7,        Suburban,NA,    35.96,    14.67,     5.58,203.52,193.52,118.02,0,0,0,0,0,0.3,3.2,2,4,1,2
13126,     NSW,2160,18,56,5.7,        Suburban,NA,    35.87,    14.71,     5.61,203.52,193.52,118.02,0,0,0,0,0,0.3,3.2,2,4,1,2
13127,     NSW,2160,18,56,5.2,        Suburban,NA,    42.98,    16.32,     5.19,203.6,193.62,118.75,0,0,0,0,0,0.3,3.2,2,4,1,2
13130,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13131,     NSW,2530,16,56,6.7,        Suburban,NA,    29.87,    17.59,     6.92,101.4,76.2,101.4,0,0,0,0,50,0.1,0.2,2,2,0,1
13132,     NSW,2530,16,56,6.8,        Suburban,NA,    29.02,    18.80,     7.15,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13133,     NSW,2530,16,56,5.6,        Suburban,NA,    43.94,    22.39,     6.63,100.6,75.4,100.6,0,0,0,0,22,0.1,0.2,2,2,0,1
13134,     NSW,2530,16,56,5.8,        Suburban,NA,    40.59,    22.92,     6.83,100.6,75.4,100.6,0,0,0,0,22,0.1,0.2,2,2,0,1
13135,     NSW,2530,16,56,5.6,        Suburban,NA,    43.33,    24.42,     6.91,100.6,75.4,100.6,0,0,0,0,0,0.1,0.2,2,2,0,1
13136,     NSW,2530,16,56,6.7,        Suburban,NA,    31.66,    17.47,     6.72,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13137,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13138,     NSW,2530,16,56,6.4,        Suburban,NA,    34.60,    19.70,     7.05,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13139,     NSW,2530,16,56,6.7,        Suburban,NA,    26.91,    21.44,     7.24,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13140,     NSW,2530,16,56,6.7,        Suburban,NA,    25.34,    22.36,     7.67,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13141,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13142,     NSW,2530,16,56,6.7,        Suburban,NA,    28.25,    15.58,     6.60,123,97.8,123,0,0,0,25.2,71,0.1,0.2,2,3,0,1
13143,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13144,     NSW,2530,16,56,6.4,        Suburban,NA,    34.60,    19.70,     7.05,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13145,     NSW,2530,16,56,6.3,        Suburban,NA,    35.21,    19.15,     6.40,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
