Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
1225,     NSW,2250,16,15,7,         Exposed,NA,    33.44,    14.12,     5.35,50.4,50.4,0,0,0,50.4,50.35,137,68.7,68.7,1,1,24,1
1226,     NSW,2250,16,15,5.2,         Exposed,NA,    52.57,    33.13,     5.02,75.7,75.7,0,0,0,75.7,75.65,152,68.7,68.7,1,2,24,1
1227,     NSW,2250,16,15,5.9,         Exposed,NA,    55.14,    11.37,     5.36,75.7,75.7,0,0,0,75.7,75.65,202,68.7,68.7,1,2,24,1
1228,     NSW,2250,16,15,6.9,         Exposed,NA,    34.99,    13.32,     5.87,75.7,75.7,0,0,0,75.7,75.65,202,71.8,71.8,1,2,25,1
1229,     NSW,2250,16,15,4.4,         Exposed,NA,    85.24,    18.94,     7.76,83.15,83.15,0,0,0,83.15,83.1,165,68.7,68.7,1,2,24,1
1230,     NSW,2250,16,15,4.4,         Exposed,NA,    73.33,    29.08,     5.07,75.7,75.7,0,0,0,75.7,75.65,183,71.8,71.8,1,2,25,1
1231,     NSW,2250,16,15,7,         Exposed,NA,    33.64,    13.83,     5.36,50.4,50.4,0,0,0,50.4,50.35,137,71.8,71.8,1,1,25,1
1232,     NSW,2250,16,15,4.6,         Exposed,NA,    62.96,    35.00,     6.32,75.7,75.7,0,0,0,75.7,75.65,172,71.8,71.8,1,2,25,1
1233,     NSW,2250,16,15,5.1,         Exposed,NA,    54.74,    31.58,     4.81,75.7,75.7,0,0,0,75.7,75.65,152,71.8,71.8,1,2,25,1
1234,     NSW,2250,16,15,5.9,         Exposed,NA,    55.33,    11.39,     5.40,75.7,75.7,0,0,0,75.7,75.65,202,71.8,71.8,1,2,25,1
1235,     NSW,2250,16,15,5.9,         Exposed,NA,    56.45,    14.76,     6.27,75.7,75.7,0,0,0,75.7,0,125,74.9,74.9,1,2,26,1
