Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
424,     QLD,4875,18,29,5.5,            Open,NA,0.25,300.98,85.24,142.4,142.4,0,0,0,0,0,0,0.6,0.6,1,4,0,1
425,     QLD,4871,16,29,5.4,        Suburban,NA,0.12,326.62,89.42,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
426,     QLD,4871,16,29,5.6,        Suburban,NA,0.28,322.39,87.92,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
427,     QLD,4871,16,29,5.4,        Suburban,NA,0.37,330.31,88.14,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
428,     QLD,4871,16,29,5.4,        Suburban,NA,0.23,299.2,91.81,142.5,142.5,0,0,0,0,0,0,0.6,0.6,1,4,0,1
429,     QLD,4876,16,29,7.1,            Open,NA,0,217.13,90.32,105.9,105.9,105.9,0,0,0,0,0,0.1,0.1,1,2,0,1
430,     QLD,4876,16,29,7,            Open,NA,0,219.54,90.78,105.9,105.9,105.9,0,0,0,0,0,0.1,0.1,1,2,0,1
431,     QLD,4871,16,29,5.1,            Open,NA,0.11,323.95,89.16,170.5,134.5,36,0,0,0,0,0,0.2,0.6,1,4,0,1
432,     QLD,4876,16,29,6.5,        Suburban,NA,0,259.93,101.52,86.5,86.5,86.5,0,0,0,0,0,0.1,0.1,1,2,0,1
433,     QLD,4876,16,29,6.5,        Suburban,NA,0,259.93,101.52,86.5,86.5,86.5,0,0,0,0,0,0.1,0.1,1,2,0,1
434,     QLD,4871,16,29,6.2,            Open,NA,0.15,286.9,82.04,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
435,     QLD,4871,16,29,5.7,            Open,NA,0.08,332.56,91.49,86.5,86.5,0,0,0,0,0,0,0.6,0.6,1,2,0,1
436,     QLD,4871,16,29,5.8,            Open,NA,0.08,325.96,89.67,86.5,86.5,0,0,0,0,0,0,0.6,0.6,1,2,0,1
437,     QLD,4871,16,29,5.7,            Open,NA,0.23,313.34,84.52,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
438,     QLD,4875,16,29,5.4,            Open,NA,0.14,308.04,87.37,142.5,142.5,0,0,0,0,0,0,0.6,0.6,1,4,0,1
439,     QLD,4875,16,29,5.4,            Open,NA,0.24,298.47,80.14,158,158,0,0,0,0,0,0,2.86,2.86,1,4,1,1
440,     QLD,4875,16,29,5.6,            Open,NA,0.24,320.99,86.88,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
441,     QLD,4875,16,29,5.4,            Open,NA,0.07,323.59,102.36,98,98,0,0,0,0,0,0,2.86,2.86,1,3,1,1
442,     QLD,4875,16,29,5.4,            Open,NA,0.09,322.85,103.69,98,98,0,0,0,0,0,0,2.86,2.86,1,3,1,1
443,     QLD,4875,16,29,5.4,            Open,NA,0.16,313.23,89.62,129.5,129.5,0,0,0,0,0,0,2.86,2.86,1,4,1,1
444,     QLD,4875,16,29,5.4,            Open,NA,0.24,298.2,79.61,158,158,0,0,0,0,0,0,2.86,2.86,1,4,1,1
445,     QLD,4875,16,29,6.1,            Open,NA,0.08,293.27,82.79,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
446,     QLD,4875,16,29,6.1,            Open,NA,0.08,293.27,82.79,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
447,     QLD,4875,16,29,5.6,            Open,NA,0.16,301.96,86.44,129.5,129.5,0,0,0,0,0,0,2.86,2.86,1,4,1,1
448,     QLD,4879,16,32,7.6,        Suburban,NA,0.01,67.93,35.81,152.5,120.5,152.5,0,0,0,0,0,0.1,0.2,1,3,0,1
449,     QLD,4870,17,32,7.4,        Suburban,NA,0.01,72.87,34.61,171.66,136.66,171.66,0,0,0,0,0,0.1,0.1,1,3,0,1
450,     QLD,4870,17,32,6.7,        Suburban,NA,0.09,100.67,38.73,88.3,91.3,37,0,0,0,0,0,0.1,2.7,1,3,0,2
451,     QLD,4869,17,32,7.1,        Suburban,NA,0,83.51,36.9,135.7,101.3,135.7,0,0,0,0,0,0.1,0.1,1,2,0,1
452,     QLD,4870,17,32,6.6,        Suburban,NA,0,70.57,36.01,359.83,322.73,211.7,0,0,0,0,0,0.1,3.1,1,6,1,2
453,     QLD,4870,18,32,7.1,        Suburban,NA,0.28,73.29,37.04,180.8,150,149.2,0,0,0,0,0,0.1,2.9,1,3,1,2
454,     QLD,4852,17,32,6.9,        Suburban,NA,0.01,82.42,36.86,161.8,120.8,161.8,0,0,0,0,0,0.1,0.2,1,4,0,1
455,     QLD,4870,17,32,5.4,        Suburban,NA,0.01,91.87,41.25,328,300,192,0,0,0,0,0,0.1,3.1,1,5,1,2
456,     QLD,4870,17,32,7.6,        Suburban,NA,0,81.41,33.35,101.7,81.7,101.7,0,0,0,0,17,0.1,0.1,1,3,0,1
457,     QLD,4870,17,32,7.8,        Suburban,NA,0,78.96,31.79,101.7,81.7,101.7,0,0,0,0,17,0.1,0.1,1,3,0,1
458,     QLD,4870,16,32,7.2,        Suburban,NA,0.08,93.28,36.71,75,75,75,0,0,0,0,0,0.1,0.1,1,3,0,1
459,     QLD,4868,18,32,6.6,        Suburban,NA,0,75.6,39.19,278.2,218.1,173.1,0,0,0,0,0,0.1,3.1,1,3,1,2
460,     QLD,4882,18,32,6.9,            Open,NA,0.01,71.87,32.44,294.9,206.4,294.9,0,0,0,0,0,0.1,0.1,1,4,0,1
461,     QLD,4865,18,32,8,            Open,NA,0,62.53,32.25,155,118.2,118.2,0,0,0,0,0,0.1,0.1,1,4,0,1
462,     QLD,4870,18,32,6.2,        Suburban,NA,0.01,116.64,41.79,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
463,     QLD,4870,18,32,6.1,        Suburban,NA,0.01,118.78,41.79,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
464,     QLD,4870,18,32,6.1,        Suburban,NA,0.01,119.25,41.56,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
465,     QLD,4870,18,32,6.4,        Suburban,NA,0,110.74,40.84,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
466,     QLD,4870,18,32,6.1,        Suburban,NA,0.01,119.25,41.56,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
467,     QLD,4870,18,32,6.1,        Suburban,NA,0.01,118.78,41.79,112.5,77,112.5,0,0,0,0,0,0.1,0.1,1,2,0,1
468,     QLD,4870,18,32,5.9,        Suburban,NA,0.01,127.1,41.42,107.6,76.3,107.6,0,0,0,0,0,0.1,0.1,1,2,0,1
469,     QLD,4870,18,32,6.1,        Suburban,NA,0.02,120.96,41.29,107.6,76.3,107.6,0,0,0,0,0,0.1,0.1,1,2,0,1
470,     QLD,4870,18,32,6.1,        Suburban,NA,0.02,121.86,41.37,107.6,76.3,107.6,0,0,0,0,0,0.1,0.1,1,2,0,1
471,     QLD,4870,18,32,6.3,        Suburban,NA,0.01,115.77,41,107.6,76.3,107.6,0,0,0,0,0,0.1,0.1,1,2,0,1
472,     QLD,4870,18,32,7.1,        Suburban,NA,0.08,77.51,35.1,172.2,139.2,114.6,0,0,0,0,0,0.1,3.1,1,5,1,2
473,     QLD,4870,18,32,6.4,        Suburban,NA,0.06,90.4,38.96,172.2,139.2,114.6,0,0,0,0,0,0.1,3.1,1,5,1,2
474,     QLD,4878,16,32,6,        Suburban,NA,0.01,96.16,39.33,190,154,187,0,0,0,0,0,0.1,0.2,1,4,0,1
475,     QLD,4878,16,32,6.6,        Suburban,NA,0.04,84.84,37.17,190,154,187,0,0,0,0,0,0.1,0.2,1,4,0,1
476,     QLD,4878,16,32,5.9,        Suburban,NA,0.01,122.89,53.15,61,61,61,0,0,0,0,19,0.1,0.1,1,1,0,1
477,     QLD,4879,16,32,7.9,        Suburban,NA,0.01,61.96,34.52,152.5,120.5,152.5,0,0,0,0,0,0.1,0.2,1,3,0,1
478,     QLD,4879,16,32,7.9,        Suburban,NA,0.01,63.43,34.86,152.5,120.5,152.5,0,0,0,0,0,0.1,0.2,1,3,0,1
479,     QLD,4870,16,32,7.7,        Suburban,NA,0,103.21,34.05,42.5,42.5,42.5,0,0,0,0,4,0.2,0.2,1,1,0,1
480,     QLD,4870,16,32,7.8,        Suburban,NA,0,100.3,33.41,42.5,42.5,42.5,0,0,0,0,6,0.2,0.2,1,1,0,1
481,     QLD,4870,16,32,8.1,        Suburban,NA,0,94.69,31.63,42.5,42.5,42.5,0,0,0,0,4,0.2,0.2,1,1,0,1
482,     QLD,4870,16,32,8.4,        Suburban,NA,0,86.59,30.16,42.5,42.5,42.5,0,0,0,0,6,0.2,0.2,1,1,0,1
483,     QLD,4869,16,32,6.2,            Open,NA,0.01,93.94,40.6,181.56,140.47,181.56,0,0,0,0,0,0.1,0.1,1,3,0,1
484,     QLD,4870,16,32,5.6,        Suburban,NA,0,104.23,38,203.6,166.1,140.5,0,0,0,0,0,0.1,3.1,1,3,1,2
485,     QLD,4852,17,32,6.7,         Exposed,NA,0.14,63.23,38.14,593.88,443.1,212.5,0,0,0,0,0,0.1,5.5,1,3,1,3
486,     QLD,4852,17,32,6.6,         Exposed,NA,0.14,63.66,38.06,593.88,443.1,212.5,0,0,0,0,0,0.1,5.5,1,3,1,3
487,     QLD,4740,17,35,7.3,        Suburban,NA,0.04,51.39,32.59,71.54,71.54,71.54,0,0,0,71.54,93,0.1,0.1,1,1,0,1
488,     QLD,4740,17,35,7,        Suburban,NA,0.01,60.91,33.74,70.67,70.67,70.67,0,0,0,0,25,0.1,0.1,1,1,0,1
489,     QLD,4740,17,35,6.5,        Suburban,NA,3.21,66.42,35.53,70.67,70.67,70.67,0,0,0,0,25,0.1,0.1,1,1,0,1
490,     QLD,4740,17,35,8.8,        Suburban,NA,1.1,32.59,24.61,71.54,71.54,71.54,0,0,0,71.54,93,0.1,0.1,1,1,0,1
491,     QLD,4740,17,35,8.4,        Suburban,NA,0.85,36.66,26.8,71.54,71.54,71.54,0,0,0,71.54,93,0.1,0.1,1,1,0,1
492,     QLD,4740,17,35,8.7,        Suburban,NA,0.72,34.21,24.81,71.54,71.54,71.54,0,0,0,71.54,93,0.1,0.1,1,1,0,1
493,     QLD,4740,17,35,6.2,        Suburban,NA,1.18,66.39,37.92,71.54,71.54,0,0,0,71.54,0,93,3,3,1,1,1,1
494,     QLD,4740,17,35,7.1,        Suburban,NA,1.35,55.51,30.24,71.54,71.54,0,0,0,71.54,0,93,3,3,1,1,1,1
495,     QLD,4740,17,35,6.9,        Suburban,NA,1.3,58.99,30.65,71.54,71.54,0,0,0,71.54,0,93,3,3,1,1,1,1
496,     QLD,4740,17,35,6.4,        Suburban,NA,1.38,61.81,36.56,71.54,71.54,0,0,0,71.54,0,93,3,3,1,1,1,1
497,     QLD,4615,17,50,6.4,            Open,NA,47.35,34.77,7.75,81.3,81.3,81.3,0,0,0,0,0,0.1,0.1,1,2,0,1
