Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
249,     QLD,4103,17,10,6,        Suburban,NA,19.52,24.22,7.34,124.7,105.2,63,0,0,0,0,39,0.1,2.8,1,3,1,2
250,     QLD,4103,17,10,6.4,        Suburban,NA,20.82,18.55,6.39,124.7,105.2,63,0,0,0,0,39,0.1,2.8,1,3,1,2
251,     QLD,4012,17,10,6.2,        Suburban,NA,20.53,22.23,8.4,118.5,100,57.5,0,0,0,0,12,0.1,2.8,1,3,1,2
252,     QLD,4012,17,10,6.5,        Suburban,NA,21.32,18.14,7.66,126.5,97,71,0,0,0,0,49,0.1,2.8,1,3,1,2
253,     QLD,4120,17,10,6.9,        Suburban,NA,19.48,13.26,6.61,143.5,127.5,80,0,0,0,0,46,0.2,2.75,1,3,0,2
254,     QLD,4120,17,10,6,        Suburban,NA,21.08,21.63,8.19,124.84,106.34,67.5,0,0,0,0,45,0.2,2.75,1,3,0,2
255,     QLD,4031,17,10,7.7,        Suburban,NA,14.43,9.58,5.6,163.32,148.22,85.4,0,0,0,0,148,0.2,2.9,1,3,1,2
256,     QLD,4151,17,10,5.1,        Suburban,NA,22.59,29.3,9.09,174.93,138.7,90.68,0,0,0,0,0,0.1,2.8,1,4,1,2
257,     QLD,4151,17,10,6.4,        Suburban,NA,16.05,21.58,7.49,138,122,75.2,0,0,0,0,38,0.1,2.8,1,3,1,2
258,     QLD,4151,17,10,5.9,        Suburban,NA,13.93,27.61,9.81,146.76,116.76,83.3,0,0,0,0,46,0.1,2.8,1,3,1,2
259,     QLD,4220,17,10,5,            Open,NA,39.46,10.65,3.43,261.7,213.7,0,0,0,37.2,18.8,140,5,10.4,1,3,3,3
260,     QLD,4220,17,10,4.8,            Open,NA,33.28,17.67,5.69,262.1,213.7,0,0,0,18.8,37.2,141,3.3,7.7,1,3,2,2
261,     QLD,4103,17,10,6.6,        Suburban,NA,14.77,19.7,7.3,153.2,135.2,72.7,0,0,0,0,61,0.1,5.2,1,3,1,3
262,     QLD,4103,17,10,6.9,        Suburban,NA,9.74,18.68,8.97,166.7,134.4,54,0,0,0,0,139,0.1,5.2,1,2,1,3
263,     QLD,4103,17,10,5.4,        Suburban,NA,19.79,28.98,9.45,147.3,114.3,60.8,0,0,0,0,66,0.1,5.2,1,3,1,3
264,     QLD,4215,17,10,5.8,            Open,NA,30.81,12.94,5.06,191.24,169.14,45,0,132,0,0,0,0.1,3.3,1,3,1,2
265,     QLD,4223,17,10,5.8,            Open,NA,42.26,12.59,3.05,111,101,10,0,60,0,0,0,0.1,2.5,1,2,0,2
266,     QLD,4223,17,10,5.4,            Open,NA,45.49,18.4,4.47,75.2,75.2,0,0,0,0,0,0,0.8,0.8,1,1,0,1
267,     QLD,4030,17,10,5.9,        Suburban,NA,28.74,13.63,6.53,159.5,127.5,87,0,0,0,0,47,0.1,2.8,1,3,1,2
268,     QLD,4030,17,10,5.2,        Suburban,NA,32.56,17.06,7.57,160,143,81,0,0,0,0,49,0.1,2.8,1,3,1,2
269,     QLD,4208,17,10,6.4,        Suburban,NA,10.65,17.67,10.35,248.4,210.4,248.4,0,0,0,0,0,0.1,0.1,1,4,0,1
270,     QLD,4170,17,10,6.1,        Suburban,NA,17.85,21.42,7.48,149,133,19,0,57.3,0,0,82,1.6,4.3,1,3,1,2
271,     QLD,4170,17,10,6,        Suburban,NA,17.36,22.65,9.25,140.1,123.1,77.2,0,0,0,0,46,0.3,3,1,3,1,2
272,     QLD,4170,17,10,7.1,        Suburban,NA,15.72,15.49,8.03,121.1,104.1,67.5,0,0,0,0,46,0.3,3,1,3,1,2
273,     QLD,4151,17,10,5.8,        Suburban,NA,22.47,23.4,7.53,130.9,114.9,71,0,0,0,0,38,0.3,3,1,3,1,2
274,     QLD,4151,17,10,6.7,        Suburban,NA,11.18,23.53,7.38,127.55,112.85,67.9,0,0,0,0,96,0.3,3,1,3,1,2
275,     QLD,4151,17,10,6.6,        Suburban,NA,16.14,20.65,8.44,142.2,107.5,83.8,0,0,0,0,57,0.3,3,1,3,1,2
276,     QLD,4127,16,10,5.9,        Suburban,NA,19.62,18.39,6.64,193,193,127,0,83,0,0,0,1.2,1.2,1,3,0,1
277,     QLD,4053,18,10,5.1,        Suburban,NA,20.15,23.54,10.13,249.45,225.34,63.2,0,65.8,0,0,0,0.05,3.6,2,4,1,2
278,     QLD,4210,18,10,6.9,            Open,NA,10.55,15.43,7.9,207.85,207.85,153.55,0,0,0,0,0,2.3,2.74,1,3,0,1
279,     QLD,4216,16,10,6.1,            Open,NA,22.49,15.29,5.71,222.3,192.5,119.5,0,0,0,0,91,0.1,3.3,1,2,1,2
280,     QLD,4216,16,10,6,            Open,NA,18.63,17.77,7.14,224.5,192.5,119.5,0,0,0,0,91,0.1,3.3,1,2,1,2
281,     QLD,4152,18,10,6.1,        Suburban,NA,20.93,17.96,8.92,146.5,128.5,69,0,0,0,0,43,0.2,4.46,2,3,1,2
282,     QLD,4152,18,10,6,        Suburban,NA,18.99,21.12,9.88,133,115,66.5,0,0,0,0,24,0.2,4.46,2,3,1,2
283,     QLD,4152,18,10,6.6,        Suburban,NA,14.97,16.54,9.42,146.5,128.5,69,0,0,0,0,97,0.2,4.46,2,3,1,2
284,     QLD,4300,16,10,5.1,        Suburban,NA,22.95,27.95,8.64,123.37,123.37,0,0,0,115.37,0,114,2.2,2.2,1,4,0,1
285,     QLD,4216,18,10,5.5,            Open,NA,26.96,18.63,6.56,186.45,150.35,40.3,0,78.6,0,0,78,0.5,3.2,1,3,1,2
286,     QLD,4216,18,10,7.2,            Open,NA,12.35,17.09,6.14,145.45,148.95,0,6640,66.4,0,0,39,0.5,3.2,1,3,1,2
287,     QLD,4121,18,10,5.1,        Suburban,NA,20.46,19.71,8.5,350.6,316.8,181.1,0,0,0,0,0,0.1,4.1,3,5,1,2
288,     QLD,4121,18,10,5,        Suburban,NA,18.22,21.96,9.2,349.3,315.5,181.1,0,0,0,0,0,0.1,4.1,3,5,1,2
289,     QLD,4121,18,10,5,        Suburban,NA,18.22,21.96,9.2,349.3,315.5,181.1,0,0,0,0,0,0.1,4.1,3,5,1,2
290,     QLD,4020,16,10,5,        Suburban,NA,17.2,27.51,11.24,193.57,178.17,0,6139,61.39,0,0,201,0.25,6.35,1,3,2,3
291,     QLD,4020,16,10,5,        Suburban,NA,26.08,23.28,9.93,161.32,145.72,0,5100,51,0,0,109,0.25,6.35,1,3,2,3
292,     QLD,4020,16,10,5.7,        Suburban,NA,20,16.56,8.41,243.06,211.16,37.37,0,53.54,0,0,132,0.05,6.25,1,6,2,3
293,     QLD,4031,18,10,7.9,        Suburban,NA,8.41,15.1,6.01,162.5,125.5,94.4,0,0,0,0,58,0.1,3.1,1,3,1,2
294,     QLD,4031,18,10,6.4,        Suburban,NA,15.82,20.14,8.53,148.5,131.7,82,0,0,0,0,38,0.1,3.1,1,3,1,2
295,     QLD,4031,18,10,7,        Suburban,NA,8.84,22.06,8.08,118.2,101,61.6,0,0,0,0,114,0.1,3.2,1,3,1,2
296,     QLD,4031,18,10,6.5,        Suburban,NA,17.91,19.11,6.76,118.2,101,61.6,0,0,0,0,111,0.1,3.2,1,3,1,2
297,     QLD,4031,18,10,6.7,        Suburban,NA,16.2,17.69,7.39,135.2,118.2,66.9,0,0,0,0,67,0.1,3.2,1,3,1,2
298,     QLD,4031,18,10,8.1,        Suburban,NA,8.58,11.67,6.55,148.15,130.45,75.4,0,0,0,0,127,0.1,3.2,1,3,1,2
299,     QLD,4012,19,10,5,        Suburban,NA,31.8,19.81,6.47,203.8,170.8,108.4,0,0,0,0,0,0.1,2.84,1,4,1,2
300,     QLD,4012,19,10,5.2,        Suburban,NA,24.86,24.44,7.1,203.8,170.8,108.4,0,0,0,0,0,0.1,2.84,1,4,1,2
301,     QLD,4007,18,10,6.9,        Suburban,NA,12.15,18.59,7.63,163.3,130.8,90.1,0,0,0,0,56,0.1,2.8,1,3,1,2
302,     QLD,4007,18,10,6.1,        Suburban,NA,27.7,13.85,6.09,164.6,131.5,97.7,0,0,0,0,55,0.1,2.8,1,3,1,2
303,     QLD,4221,18,10,4.9,            Open,NA,30.05,20.45,6.55,186.1,192.6,88.9,0,0,0,0,0,0.1,2.8,1,3,1,2
304,     QLD,4221,18,10,4.9,            Open,NA,30.05,20.45,6.55,186.1,192.6,88.9,0,0,0,0,0,0.1,2.8,1,3,1,2
305,     QLD,4030,18,10,5.7,        Suburban,NA,25.37,21.17,6.45,152.3,122,61.9,0,0,0,0,66,0.2,5.35,1,3,1,3
306,     QLD,4030,18,10,6.2,        Suburban,NA,15.82,21.15,7.32,158.3,144.8,56.3,0,0,0,0,114,0.2,5.35,1,4,1,3
307,     QLD,4030,18,10,5.6,        Suburban,NA,11.6,35.6,8.75,124.4,108.9,65.3,0,0,0,0,48,0.2,5.35,1,3,1,3
308,     QLD,4151,18,10,6.4,        Suburban,NA,14.42,23.76,8.32,139.5,109.3,69.6,0,0,0,0,72,0.2,3.7,1,3,1,2
309,     QLD,4151,18,10,6.7,        Suburban,NA,12.06,20.74,9,126.1,110.8,62.4,0,0,0,0,143,0.2,3.7,1,3,1,2
310,     QLD,4151,18,10,5.7,        Suburban,NA,22.41,19.79,9.03,173.6,140.8,99.3,0,0,0,0,22,0.2,3.7,1,3,1,2
311,     QLD,4223,18,10,6.5,            Open,NA,18.18,13.26,4.2,240.75,244.75,10.6,0,230,0,0,0,0.1,2.64,2,5,0,2
312,     QLD,4007,19,10,4.9,        Suburban,NA,23.6,21.69,7.89,253.91,226.71,162.5,0,0,0,0,0,0.2,2.9,2,5,1,2
313,     QLD,4120,18,10,6.6,        Suburban,NA,21.66,16.31,6.78,123.8,106.8,67.3,0,0,0,0,49,0.2,2.85,1,3,1,2
314,     QLD,4120,18,10,5.6,        Suburban,NA,22.35,22,7.56,156.8,123.4,58,0,0,0,0,121,0.2,5.5,1,3,1,3
315,     QLD,4120,19,10,5,        Suburban,NA,26.65,26.7,8.43,153.8,123.8,66.5,0,0,0,0,72,0.2,5.55,1,3,1,3
316,     QLD,4221,18,10,5.4,            Open,NA,32.33,10.35,4.63,255.65,231.1,141.95,0,0,0,0,0,0.2,3.35,1,5,1,2
317,     QLD,4221,18,10,5.6,            Open,NA,27.96,15.45,4.9,237.45,213.95,132.3,0,0,0,0,0,0.2,3.35,1,4,1,2
318,     QLD,4007,18,10,6.1,        Suburban,NA,18.4,22.05,7.79,153.34,123.5,87.4,0,0,0,0,48,0.1,2.8,1,3,1,2
319,     QLD,4007,18,10,6.6,        Suburban,NA,16.75,17.61,7.88,129.35,130,56.9,0,0,0,0,54,0.1,2.8,1,3,1,2
320,     QLD,4152,18,10,7.4,        Suburban,NA,18.77,11.91,5.32,104.01,91.3,52.51,0,0,0,0,90,0.1,2.6,1,3,0,2
321,     QLD,4152,18,10,7.4,        Suburban,NA,17.83,13.35,4.8,130,108.6,74,0,0,0,0,48,0.1,2.6,2,3,0,2
322,     QLD,4152,18,10,6,        Suburban,NA,29.42,16.49,6.96,120.35,97,70.15,0,0,0,0,40,0.1,2.6,1,3,0,2
323,     QLD,4228,16,10,5.5,            Open,NA,12,32.62,11.21,128,128,128,0,0,0,0,0,0.1,0.1,1,2,0,1
324,     QLD,4213,16,10,6.2,            Open,NA,34.29,15.71,6.79,70.99,70.99,70.99,0,0,0,0,0,0.1,0.1,1,2,0,1
325,     QLD,4211,16,10,4.5,        Suburban,NA,37.73,26.9,8.5,120.5,120.5,98.5,0,0,0,0,0,1,1,1,2,0,1
326,     QLD,4212,16,10,5.1,        Suburban,NA,11.33,27.34,11.17,314.02,285.39,179.99,0,0,0,0,0,0.1,2.82,2,4,1,2
327,     QLD,4172,16,10,5.6,        Suburban,NA,23.29,18.46,10.72,149,112,48,0,0,0,0,123,0.1,5.25,1,3,1,3
328,     QLD,4172,16,10,5.8,        Suburban,NA,21.74,18.18,10.25,149,112,48,0,0,0,0,169,0.1,5.25,1,3,1,3
329,     QLD,4172,16,10,5.7,        Suburban,NA,21.3,18.24,10.86,149,112,48,0,0,0,0,169,0.1,5.25,1,3,1,3
330,     QLD,4172,16,10,6.4,        Suburban,NA,22.21,13.24,7.93,149,112,48,0,0,0,0,142,0.1,5.25,1,3,1,3
331,     QLD,4172,16,10,6.2,        Suburban,NA,18.17,21.24,7.77,148,111,48,0,0,0,0,82,0.1,5.25,1,3,1,3
332,     QLD,4172,16,10,5,        Suburban,NA,25.47,27.18,9.92,128.01,110.5,42,0,0,0,0,76,0.1,5.25,1,3,1,3
333,     QLD,4172,16,10,6.7,        Suburban,NA,13.31,18.98,8.19,121.01,103.5,42,0,0,0,0,133,0.1,5.25,1,3,1,3
334,     QLD,4172,16,10,6.8,        Suburban,NA,13.37,18.21,8.11,121.01,103.5,42,0,0,0,0,133,0.1,5.25,1,3,1,3
335,     QLD,4172,16,10,6.9,        Suburban,NA,12.36,17.72,8.13,134,118,50.5,0,0,0,0,121,0.1,5.25,1,3,1,3
336,     QLD,4172,16,10,6.4,        Suburban,NA,17.46,16.93,9.06,121.6,104.6,42,0,0,0,0,136,0.1,5.25,1,3,1,3
337,     QLD,4030,16,10,5.9,        Suburban,NA,23.56,19.3,7.99,155,122.5,61,0,0,0,0,72,0.1,6.01,1,3,2,3
338,     QLD,4030,16,10,5.9,        Suburban,NA,12.82,24.72,11.74,135,119.5,48,0,0,0,0,127,0.1,6.01,1,3,2,3
339,     QLD,4030,16,10,5,        Suburban,NA,30.6,21.24,10.01,144,127,47.5,0,0,0,0,70,0.1,6.01,1,3,2,3
340,     QLD,4223,17,10,5.2,            Open,NA,38.57,14.47,5.83,111.5,114,8.5,0,0,54.5,0,119,0.2,3,1,2,1,2
341,     QLD,4223,17,10,6.8,            Open,NA,17.81,11.87,10.03,94.1,96.6,9.2,0,0,54.5,0,157,0.2,3,1,1,1,2
342,     QLD,4223,17,10,5.8,            Open,NA,31.17,14.73,5.45,111.5,114,8.5,0,0,54.5,0,119,0.2,3,1,2,1,2
343,     QLD,4223,17,10,6.8,            Open,NA,18.29,11.8,10.01,94.1,96.6,9.2,0,0,54.5,0,157,0.2,3,1,1,1,2
344,     QLD,4223,17,10,4.8,            Open,NA,45.77,14.72,5.11,111.5,114,8.5,0,0,54.5,0,119,0.2,3,1,2,1,2
345,     QLD,4223,17,10,6.8,            Open,NA,17.81,11.87,10.03,94.1,96.6,9.2,0,0,54.5,0,157,0.2,3,1,1,1,2
346,     QLD,4223,17,10,6.8,            Open,NA,18.29,11.8,10.01,94.1,96.6,9.2,0,0,54.5,0,157,0.2,3,1,1,1,2
347,     QLD,4223,17,10,5.9,            Open,NA,30.32,14.62,5.4,111.5,114,8.5,0,0,54.5,0,119,0.2,3,1,2,1,2
348,     QLD,4218,17,10,4.3,            Open,NA,36.27,14.43,7.29,368.8,341.8,40.4,0,0,147.2,0,193,0.1,5,1,4,1,3
349,     QLD,4214,18,10,6,        Suburban,NA,11.22,26.66,9.71,113.9,118.4,9,0,0,100.4,0,143,0.1,3.27,1,2,1,2
350,     QLD,4221,16,10,4.1,            Open,NA,15.42,54.23,11.6,92.3,97.3,0,0,0,6.5,0,81,2.9,5.6,1,2,2,2
351,     QLD,4221,16,10,4.1,            Open,NA,18.94,45.55,15.46,92.3,97.3,0,0,0,51.5,0,126,2.9,5.6,1,2,2,2
352,     QLD,4184,16,10,4.6,        Suburban,NA,35.95,32.06,9.8,102.83,102.83,0,18500,185,0,0,0,0.5,0.5,1,1,0,1
353,     QLD,4215,17,10,6,        Suburban,NA,16.11,23.4,7.93,171.44,138.17,84.54,0,0,0,0,57,0.16,3,2,3,1,2
354,     QLD,4215,17,10,7.8,        Suburban,NA,9.72,12.99,6.09,179.44,146.17,87.39,0,0,0,0,117,0.16,3,2,3,1,2
355,     QLD,4215,17,10,6.9,        Suburban,NA,16.68,14.42,6.32,179.44,146.17,87.39,0,0,0,0,117,0.16,3,2,3,1,2
356,     QLD,4215,17,10,7.8,        Suburban,NA,9.64,12.94,6.08,179.44,146.17,87.39,0,0,0,0,117,0.16,3,2,3,1,2
357,     QLD,4213,16,10,5.2,            Open,NA,23.75,12.71,4.46,609.1,526,549,0,0,0,0,0,0.1,2.8,1,7,1,2
358,     QLD,4225,18,10,5,         Exposed,NA,38.36,14.34,4.4,205.7,170.7,72.5,0,0,0,0,25,0.2,7.1,2,3,2,3
359,     QLD,4225,18,10,5.1,         Exposed,NA,31.41,17.38,5.23,223.6,190.6,72.4,0,0,0,0,49,0.2,5.6,2,3,2,3
360,     QLD,4225,18,10,5.1,         Exposed,NA,33.91,16.24,4.98,218.6,185.6,72.4,0,0,0,0,24,0.2,5.6,2,3,2,3
361,     QLD,4225,18,10,5,         Exposed,NA,39.11,12.34,4.85,238.9,183.4,107.9,0,0,0,0,73,0.2,6.7,2,3,2,3
362,     QLD,4225,18,10,5.1,         Exposed,NA,29.73,17.57,7.69,239,183.4,107.9,0,0,0,0,163,0.2,6.7,2,3,2,3
363,     QLD,4225,18,10,5,         Exposed,NA,31.42,17.06,7.58,239,183.4,107.9,0,0,0,0,95,0.2,6.7,2,3,2,3
364,     QLD,4225,18,10,5,         Exposed,NA,20.6,26.17,9.18,239,183.4,107.9,0,0,0,0,78,0.2,6.7,2,3,2,3
365,     QLD,4225,18,10,4.9,         Exposed,NA,27.47,21.28,8.77,211,161.1,55.8,0,0,21,0,206,0.2,6.7,2,3,2,3
366,     QLD,4225,18,10,5,         Exposed,NA,36.94,15.25,5.61,199.65,166.6,103.4,0,0,0,0,62,1,3.7,1,3,1,2
367,     QLD,4225,18,10,5,         Exposed,NA,29.19,20.08,7.6,199.65,166.6,103.4,0,0,0,0,133,1,3.7,1,3,1,2
368,     QLD,4225,18,10,5,         Exposed,NA,29.19,20.08,7.6,199.65,166.6,103.4,0,0,0,0,133,1,3.7,1,3,1,2
369,     QLD,4225,18,10,5,         Exposed,NA,29.19,20.08,7.6,199.65,166.6,103.4,0,0,0,0,133,1,3.7,1,3,1,2
370,     QLD,4225,18,10,5,         Exposed,NA,29.19,20.08,7.6,199.65,166.6,103.4,0,0,0,0,133,1,3.7,1,3,1,2
371,     QLD,4225,18,10,5,         Exposed,NA,34.65,16.29,7.12,196.65,163.6,100.4,0,0,0,0,71,1,3.7,1,3,1,2
372,     QLD,4225,18,10,5.9,         Exposed,NA,25.8,12.06,5.84,241.5,207,45.25,0,0,0,19.3,80,0.2,6.7,1,4,2,3
373,     QLD,4213,16,10,5.8,        Suburban,NA,17.49,15.56,7.52,337,287,337,0,0,0,0,0,0.01,0.1,1,4,0,1
374,     QLD,4216,16,10,6.1,        Suburban,NA,21.88,16.07,6,182.8,191.3,133.6,0,0,0,0,0,0.1,3,1,4,1,2
375,     QLD,4170,17,10,5.1,        Suburban,NA,27.2,25.43,7.99,164.7,132.7,83.9,0,0,0,0,0,0.15,2.85,1,3,1,2
376,     QLD,4170,17,10,6,        Suburban,NA,22.76,21.16,6.78,125.95,109.95,65.5,0,0,0,0,31,0.15,2.85,1,3,1,2
377,     QLD,4561,16,10,7.8,        Suburban,NA,10.75,24.73,7.72,39.1,39.1,0,4000,40,0,0,0,0.6,0.6,1,2,0,1
378,     QLD,4561,16,10,7.7,        Suburban,NA,18,8.59,4.41,147.9,147.9,0,17500,175,0,0,0,1.5,1.5,1,2,0,1
379,     QLD,4561,16,10,7.9,            Open,NA,19.25,6.56,3.25,147.9,147.9,0,17500,175,0,0,0,1.5,1.5,1,2,0,1
380,     QLD,4561,16,10,8.3,            Open,NA,11.75,17.99,6.22,39.1,39.1,0,4000,40,0,0,0,0.6,0.6,1,2,0,1
382,     QLD,4059,18,10,5.3,        Suburban,NA,17.51,27.49,7.92,233.11,186.31,202.61,0,0,0,0,0,0.1,0.5,2,4,0,1
383,     QLD,4223,18,10,7.4,            Open,NA,25.65,15.31,6.91,46.8,46.8,22,0,0,0,0,0,1,1,1,1,0,1
384,     QLD,4223,18,10,7.4,            Open,NA,37.5,9.01,2.31,40,40,0,4000,40,0,0,0,2,2,1,1,0,1
385,     QLD,4053,16,10,4.5,        Suburban,NA,17.99,22.42,10.1,518.29,444.91,307.6,0,0,0,0,0,0.1,4.07,2,6,1,2
386,     QLD,4223,17,10,5.3,            Open,NA,26.41,21.44,7.84,141.9,145.9,44.6,0,0,0,0,0,0.22,2.87,1,1,1,2
387,     QLD,4007,17,10,5.9,        Suburban,NA,13.2,25.49,10.34,177,146,96,0,0,0,0,50,0.1,2.8,1,3,1,2
388,     QLD,4223,16,10,5.8,            Open,NA,39.9,26.42,5.05,42,42,0,0,0,0,0,0,1.6,1.6,1,1,0,1
389,     QLD,4223,17,10,5.3,        Suburban,NA,25.67,41.88,12.07,48.16,48.16,0,5280,52.8,0,0,0,0.5,0.5,1,1,0,1
390,     QLD,4225,17,10,9.5,            Open,NA,5.77,6.28,3.29,118.59,118.59,118.59,0,0,0,0,0,0.1,0.1,1,3,0,1
391,     QLD,4007,17,10,6.3,        Suburban,NA,17.21,19.36,7.51,176.5,145.5,99,0,0,0,0,51,0.1,2.8,1,3,1,2
392,     QLD,4031,17,10,5.7,        Suburban,NA,16.08,25.37,10.28,149.75,134.75,81.6,0,0,0,0,64,0.2,2.9,1,3,1,2
393,     QLD,4007,17,10,5.9,        Suburban,NA,19.59,21.35,8.66,144.2,123.4,72.8,0,0,0,0,47,0.1,2.8,1,3,1,2
394,     QLD,4007,17,10,6.1,        Suburban,NA,17.44,23.2,7.68,139.3,119.6,75.6,0,0,0,0,43,0.1,2.8,1,3,1,2
395,     QLD,4170,17,10,6.2,        Suburban,NA,14.29,25.41,7.33,155.6,125.6,33,0,48.8,0,0,57,1.6,4.3,1,3,1,2
396,     QLD,4223,18,10,4.8,            Open,NA,30.33,13.74,5.7,337.8,340.8,0,30000,300,0,0,0,0.5,3.3,1,5,1,2
397,     QLD,4012,16,10,6.5,        Suburban,NA,4.34,26.37,11.93,104.24,104.24,104.24,0,0,0,104.24,105,0.08,0.08,2,1,0,1
398,     QLD,4012,16,10,6.1,        Suburban,NA,18.21,15.82,7.39,241.09,209.79,143,0,0,0,0,0,0.01,2.8,2,4,1,2
399,     QLD,4228,16,10,6.9,            Open,NA,40.46,10.76,3.1,87,45.5,41.5,0,0,0,0,0,0.1,2.5,1,1,0,2
400,     QLD,4221,18,10,5,            Open,NA,36.87,15.24,5.3,170.42,174.4,85.4,0,0,0,0,0,0.25,2.9,2,4,1,2
401,     QLD,4720,17,19,7.4,        Suburban,NA,32.67,22.88,4.12,210.8,169.5,210.8,0,0,0,0,0,0.1,0.1,1,4,0,1
402,     QLD,4630,17,19,5,            Open,NA,63.5,65.66,6.71,101,101,0,10200,102,0,0,0,1.4,1.4,1,2,0,1
403,     QLD,4630,17,19,5.2,            Open,NA,59.26,65.77,6.85,101,101,0,10200,102,0,0,0,1.4,1.4,1,2,0,1
404,     QLD,4720,16,19,5.3,        Suburban,NA,33.39,56.16,7.04,278.2,278.2,134.9,0,0,0,0,0,0.1,3.03,1,5,1,2
405,     QLD,4871,17,29,6.6,            Open,NA,0,232.8,86.59,142.5,142.5,142.5,0,0,0,0,0,0.1,0.1,1,4,0,1
406,     QLD,4874,17,29,5.5,            Open,NA,0.26,286.06,84.95,158.5,160.3,3.2,0,0,0,0,0,0.1,3.1,1,4,1,2
407,     QLD,4875,17,29,5.8,            Open,NA,0.1,293.43,83.42,131.86,131.86,0,0,0,0,0,0,2.86,2.86,1,4,1,1
408,     QLD,4875,17,29,5.5,            Open,NA,0.13,326.22,88.21,100.2,100.2,0,0,0,0,0,0,2.86,2.86,1,2,1,1
409,     QLD,4871,17,29,7.8,            Open,NA,0,175.04,81.41,110,110,110,0,0,0,0,0,0.1,0.1,1,3,0,1
410,     QLD,4871,17,29,7.6,            Open,NA,0,185.84,82.68,110,110,110,0,0,0,0,0,0.1,0.1,1,3,0,1
411,     QLD,4875,17,29,7.4,            Open,NA,0,211.9,88.2,86.5,86.5,86.5,0,0,0,0,0,0.1,0.1,1,2,0,1
412,     QLD,4875,17,29,5.9,            Open,NA,0.1,317.51,88.06,86.5,86.5,0,0,0,0,0,0,0.6,0.6,1,2,0,1
413,     QLD,4875,17,29,5.9,            Open,NA,0.35,295.72,84.13,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
414,     QLD,4875,17,29,5.5,            Open,NA,0.17,293.86,80.39,158,158,0,0,0,0,0,0,2.86,2.86,1,4,1,1
415,     QLD,4875,17,29,5.5,            Open,NA,0.17,304.55,88.9,129.5,129.5,0,0,0,0,0,0,2.86,2.86,1,4,1,1
416,     QLD,4875,17,29,5.6,            Open,NA,0.24,295.78,87.5,142.5,142.5,0,0,0,0,0,0,0.6,0.6,1,4,0,1
417,     QLD,4875,17,29,5.5,            Open,NA,0.19,298.31,88.11,142.5,142.5,0,0,0,0,0,0,0.6,0.6,1,4,0,1
418,     QLD,4875,17,29,5.6,            Open,NA,0.1,276.56,82.46,179.5,179.5,0,0,0,0,0,0,0.6,0.6,1,5,0,1
419,     QLD,4875,18,29,5.5,            Open,NA,0.23,291.08,86.77,155.5,155.5,0,0,0,0,0,0,0.6,0.6,1,5,0,1
420,     QLD,4875,18,29,5.8,            Open,NA,0.11,268.13,88.72,164,167,0,0,0,0,0,28,0.6,3.35,1,4,1,2
421,     QLD,4875,18,29,5.7,            Open,NA,0.06,269.8,89.88,164,167,0,0,0,0,0,28,0.6,3.35,1,4,1,2
422,     QLD,4875,18,29,5.7,            Open,NA,0.06,269.8,89.88,164,167,0,0,0,0,0,28,0.6,3.35,1,4,1,2
423,     QLD,4875,18,29,5.8,            Open,NA,0.11,268.13,88.72,164,167,0,0,0,0,0,28,0.6,3.35,1,4,1,2
424,     QLD,4875,18,29,5.5,            Open,NA,0.26,300.37,84.76,142.4,142.4,0,0,0,0,0,0,0.6,0.6,1,4,0,1
425,     QLD,4871,16,29,5.6,        Suburban,NA,0.17,318.12,87.71,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
426,     QLD,4871,16,29,5.7,        Suburban,NA,0.32,316.09,87.07,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
427,     QLD,4871,16,29,5.5,        Suburban,NA,0.4,323.15,87.54,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
428,     QLD,4871,16,29,5.6,        Suburban,NA,0.26,292.55,91.12,142.5,142.5,0,0,0,0,0,0,0.6,0.6,1,4,0,1
429,     QLD,4876,16,29,7.1,            Open,NA,0,211.46,89.82,105.9,105.9,105.9,0,0,0,0,0,0.1,0.1,1,2,0,1
430,     QLD,4876,16,29,7.1,            Open,NA,0,213.45,89.94,105.9,105.9,105.9,0,0,0,0,0,0.1,0.1,1,2,0,1
431,     QLD,4871,16,29,5.1,            Open,NA,0.12,324.11,89.27,170.5,134.5,36,0,0,0,0,0,0.2,0.6,1,4,0,1
432,     QLD,4876,16,29,6.6,        Suburban,NA,0,256.79,101.36,86.5,86.5,86.5,0,0,0,0,0,0.1,0.1,1,2,0,1
433,     QLD,4876,16,29,6.6,        Suburban,NA,0,256.79,101.36,86.5,86.5,86.5,0,0,0,0,0,0.1,0.1,1,2,0,1
434,     QLD,4871,16,29,6.2,            Open,NA,0.19,282.65,81.53,110,110,0,0,0,0,0,0,0.6,0.6,1,3,0,1
435,     QLD,4871,16,29,5.8,            Open,NA,0.11,325.43,90.23,86.5,86.5,0,0,0,0,0,0,0.6,0.6,1,2,0,1
