State,StarDiff
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0.1999999999999993
QLD,0
QLD,0.09999999999999964
QLD,-0.20000000000000018
QLD,0.1999999999999993
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,0.09999999999999964
QLD,0.09999999999999964
QLD,0.09999999999999964
QLD,0
QLD,0.10000000000000053
QLD,0
QLD,-0.5
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0
QLD,-0.10000000000000053
QLD,0
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,0
QLD,-0.09999999999999964
QLD,-0.3000000000000007
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,0
QLD,-0.20000000000000018
QLD,0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.1999999999999993
QLD,0
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,-0.3000000000000007
QLD,0
QLD,-0.2999999999999998
QLD,0
QLD,0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,0
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,0
QLD,0.20000000000000018
QLD,0
QLD,-0.20000000000000018
QLD,0
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,0
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.3000000000000007
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.3000000000000007
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,-0.2999999999999998
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,0
QLD,-0.10000000000000053
QLD,0
QLD,0
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,0
QLD,0
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,0
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,0
QLD,0.09999999999999964
QLD,-0.10000000000000053
QLD,0
QLD,-0.09999999999999964
QLD,-0.19999999999999973
QLD,-0.09999999999999964
QLD,0.09999999999999964
QLD,-0.20000000000000018
QLD,0
QLD,-0.10000000000000053
QLD,0
QLD,-0.10000000000000053
QLD,0
QLD,0
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,0.5
QLD,0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,0
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.1999999999999993
QLD,-0.1999999999999993
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.1999999999999993
QLD,-0.3000000000000007
QLD,-0.2999999999999998
QLD,-0.1999999999999993
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.39999999999999947
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.1999999999999993
QLD,-0.1999999999999993
QLD,-0.09999999999999964
QLD,0
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.20000000000000107
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,0.09999999999999964
QLD,-0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0
QLD,-0.10000000000000053
QLD,0
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,0
QLD,-0.3000000000000007
QLD,-0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.20000000000000107
QLD,0
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.3000000000000007
QLD,-0.1999999999999993
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.39999999999999947
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,-0.2999999999999998
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,0
QLD,-0.20000000000000018
QLD,0
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.10000000000000142
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.19999999999999973
QLD,-0.10000000000000053
QLD,0
QLD,0
QLD,0
QLD,-0.19999999999999973
QLD,-0.20000000000000018
QLD,0.2999999999999998
QLD,0.2999999999999998
QLD,0
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.39999999999999947
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.1999999999999993
QLD,0
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0.1999999999999993
QLD,0
QLD,0.3000000000000007
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,0
QLD,0.10000000000000053
QLD,0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,0
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,0
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,0
QLD,0.10000000000000053
QLD,-0.10000000000000053
QLD,0
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0.1999999999999993
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,-0.09999999999999964
QLD,0.09999999999999964
QLD,-0.20000000000000018
QLD,0
QLD,0
QLD,0
QLD,-0.20000000000000018
QLD,-0.20000000000000018
QLD,0
QLD,-0.20000000000000018
QLD,0
QLD,-0.1999999999999993
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,0
QLD,0.1999999999999993
QLD,0
QLD,0
QLD,-0.09999999999999964
QLD,0.09999999999999964
QLD,-0.1999999999999993
QLD,-0.20000000000000018
QLD,-0.3000000000000007
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,-0.10000000000000053
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,-0.40000000000000036
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.3000000000000007
QLD,-0.3000000000000007
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.1999999999999993
QLD,-0.1999999999999993
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,0
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.10000000000000053
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.3000000000000007
QLD,0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.20000000000000018
QLD,0
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,-0.2999999999999998
QLD,0.09999999999999964
QLD,-0.2999999999999998
QLD,0.20000000000000018
QLD,-0.20000000000000018
QLD,-0.10000000000000053
QLD,-0.20000000000000018
QLD,-0.39999999999999947
QLD,0.10000000000000053
QLD,0.20000000000000018
QLD,-0.29999999999999893
QLD,0
QLD,0
QLD,-0.2999999999999998
QLD,0.20000000000000018
QLD,-0.10000000000000053
QLD,0
QLD,-0.10000000000000053
QLD,-0.5
QLD,0.09999999999999964
QLD,-0.10000000000000053
QLD,0
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,0
QLD,0
QLD,0.09999999999999964
QLD,-0.10000000000000053
QLD,-0.1999999999999993
QLD,-0.2999999999999998
QLD,-0.09999999999999964
QLD,-0.20000000000000018
QLD,-0.09999999999999964
QLD,-0.10000000000000053
QLD,0.1999999999999993
QLD,0.20000000000000018
QLD,0.20000000000000018
QLD,0.09999999999999964
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0.20000000000000018
QLD,0
QLD,0
QLD,0.20000000000000018
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0.20000000000000018
QLD,0.09999999999999964
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0
QLD,0.1999999999999993
QLD,0.10000000000000053
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0
QLD,0.09999999999999964
QLD,0
QLD,0.09999999999999964
QLD,0.09999999999999964
QLD,0
QLD,0.09999999999999964
QLD,0.10000000000000053
QLD,0.09999999999999964
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0.10000000000000053
QLD,0.1999999999999993
QLD,0.1999999999999993
QLD,0.09999999999999964
QLD,0.1999999999999993
QLD,0.10000000000000053
QLD,0.10000000000000053
QLD,0.10000000000000053
QLD,0
QLD,0.1999999999999993
QLD,0.09999999999999964
QLD,0.20000000000000018
QLD,0.10000000000000053
QLD,0
QLD,0
QLD,0.2999999999999998
QLD,0.10000000000000053
QLD,0.10000000000000053
QLD,0
QLD,0
QLD,0.1999999999999993
QLD,0
QLD,0.20000000000000018
QLD,0.3000000000000007
QLD,0.3000000000000007
QLD,0
QLD,0.3000000000000007
QLD,0.3000000000000007
QLD,0.1999999999999993
QLD,0.3000000000000007
QLD,0.3000000000000007
QLD,0.20000000000000018
QLD,0.10000000000000053
QLD,0.09999999999999964
QLD,-0.09999999999999964
QLD,0
QLD,0
QLD,0.09999999999999964
QLD,0
QLD,0.09999999999999964
QLD,0.10000000000000053
QLD,0.09999999999999964
QLD,0
QLD,0.2999999999999998
QLD,0
