Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
89,     VIC,3008,17,21, 7.60,            Open,NA,53.51,19.28,     3.43,45.25,45.25,0,0,0,0,45.25,94,27.4,27.4,1,1,9,1
90,     VIC,3008,17,21, 7.40,         Exposed,NA,59.16,17.07,     3.11,45.25,45.25,0,0,0,0,45.25,94,42.64,42.64,1,1,15,1
91,     VIC,3008,17,21, 7.50,         Exposed,NA,46.48,21.92,     3.20,45.25,45.25,0,0,0,45.25,45.25,139,36.35,36.35,1,1,12,1
92,     VIC,3008,17,21, 7.40,         Exposed,NA,58.8,17.17,     3.16,45.25,45.25,0,0,0,0,45.25,94,39.67,39.67,1,1,14,1
93,     VIC,3008,17,21, 7.40,         Exposed,NA,59.38,16.79,     2.99,45.25,45.25,0,0,0,0,45.25,94,45.61,45.61,1,1,16,1
94,     VIC,3008,17,21, 7.40,         Exposed,NA,47.91,21.54,     3.15,45.25,45.25,0,0,0,45.25,45.25,139,48.58,48.58,1,1,17,1
95,     VIC,3008,17,21, 7.40,         Exposed,NA,60.24,16.29,     3.00,45.25,45.25,0,0,0,0,45.25,94,54.87,54.87,1,1,19,1
96,     VIC,3008,17,21, 7.40,         Exposed,NA,60.12,15.91,     2.91,45.25,45.25,0,0,0,0,45.25,94,51.9,51.9,1,1,18,1
97,     VIC,3008,17,21, 7.40,         Exposed,NA,60.8,16.1,     2.94,45.25,45.25,0,0,0,0,45.25,94,60.81,60.81,1,1,21,1
98,     VIC,3008,17,21, 7.40,         Exposed,NA,60.59,16.17,     2.94,45.25,45.25,0,0,0,0,45.25,94,57.84,57.84,1,1,20,1
