State,StarDiff
WA,0
WA,0
WA,-0.09999999999999964
WA,0
WA,-0.1999999999999993
WA,0
WA,-0.20000000000000018
WA,-0.2999999999999998
WA,-0.20000000000000018
WA,0
WA,-0.20000000000000018
WA,0.2999999999999998
WA,-0.20000000000000018
WA,-0.40000000000000036
WA,-0.2999999999999998
WA,-0.10000000000000053
WA,-0.20000000000000107
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.3000000000000007
WA,-0.1999999999999993
WA,-0.10000000000000053
WA,-0.39999999999999947
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000107
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0
WA,-0.10000000000000053
WA,-0.10000000000000053
WA,-0.2999999999999998
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.3999999999999999
WA,0.20000000000000018
WA,-0.10000000000000053
WA,0.10000000000000053
WA,0.20000000000000018
WA,0.10000000000000053
WA,0
WA,0.10000000000000053
WA,0
WA,0
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.10000000000000053
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0
WA,0
WA,0
WA,0
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.09999999999999964
WA,0
WA,0
WA,0
WA,0
WA,0
WA,0
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.10000000000000053
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.1999999999999993
WA,0.20000000000000018
WA,0.20000000000000018
WA,0.20000000000000018
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.3000000000000007
WA,0.3000000000000007
WA,0.3000000000000007
WA,0.3000000000000007
WA,0.3000000000000007
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.3000000000000007
WA,0.20000000000000018
WA,0.10000000000000053
WA,0.20000000000000018
WA,0.20000000000000018
WA,0.20000000000000018
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.2999999999999998
WA,0.10000000000000053
WA,0.1999999999999993
WA,0
WA,0
WA,0.20000000000000018
WA,0.1999999999999993
WA,0.2999999999999998
WA,0.10000000000000053
WA,0.09999999999999964
WA,0.09999999999999964
WA,0.1999999999999993
WA,0.10000000000000053
WA,0.20000000000000018
WA,0.20000000000000018
WA,0.5
WA,-0.10000000000000053
WA,0.20000000000000018
WA,-0.10000000000000009
WA,-0.3000000000000007
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0.09999999999999964
WA,-0.10000000000000053
WA,0.09999999999999964
WA,0
WA,0
WA,-0.20000000000000018
WA,0.2999999999999998
WA,0
WA,0
WA,0.20000000000000018
WA,-0.10000000000000053
WA,-0.10000000000000009
WA,-0.20000000000000018
WA,0.1999999999999993
WA,0
WA,-0.09999999999999964
WA,-0.2999999999999998
WA,-0.39999999999999947
WA,-0.10000000000000053
WA,-0.20000000000000107
WA,0
WA,-0.20000000000000107
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000107
WA,-0.20000000000000107
WA,-0.09999999999999964
WA,-0.10000000000000053
WA,-0.3000000000000007
WA,-0.3000000000000007
WA,-0.2999999999999998
WA,-0.10000000000000142
WA,-0.29999999999999893
WA,-0.29999999999999893
WA,-0.10000000000000053
WA,-0.29999999999999893
WA,-0.10000000000000053
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,0.09999999999999964
WA,0
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,0.09999999999999964
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.20000000000000018
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.10000000000000053
WA,0
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.1999999999999993
WA,0.09999999999999964
WA,-0.3000000000000007
WA,-0.39999999999999947
WA,0.20000000000000018
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.1999999999999993
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.39999999999999947
WA,0
WA,-0.5
WA,0.20000000000000018
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.10000000000000053
WA,0.1999999999999993
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,-0.20000000000000107
WA,-0.09999999999999964
WA,0.09999999999999964
WA,-0.09999999999999964
WA,-0.20000000000000107
WA,-0.09999999999999964
WA,0
WA,0.10000000000000053
WA,-0.1999999999999993
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,-0.20000000000000107
WA,0.10000000000000053
WA,0
WA,-0.10000000000000142
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,0.10000000000000053
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.20000000000000107
WA,0
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,0
WA,0
WA,-0.09999999999999964
WA,-0.20000000000000018
WA,0
WA,-0.1999999999999993
WA,0
WA,-0.10000000000000053
WA,-0.10000000000000053
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,0
WA,-0.09999999999999964
WA,-0.2999999999999998
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0.09999999999999964
WA,-0.20000000000000018
WA,-0.3000000000000007
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,-0.2999999999999998
WA,-0.10000000000000053
WA,-0.1999999999999993
WA,0.09999999999999964
WA,-0.40000000000000036
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.1999999999999993
WA,-0.10000000000000053
WA,-0.2999999999999998
WA,-0.20000000000000018
WA,-0.5000000000000004
WA,-0.5000000000000004
WA,0
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.09999999999999964
WA,-0.20000000000000018
WA,-0.1999999999999993
WA,-0.2999999999999998
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0
WA,-0.20000000000000018
WA,0
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,0
WA,0.2999999999999998
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.09999999999999964
WA,0
WA,-0.10000000000000053
WA,-0.2999999999999998
WA,0.10000000000000053
WA,0.09999999999999964
WA,0
WA,0.1999999999999993
WA,-0.09999999999999964
WA,0
WA,-0.10000000000000053
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,-0.1999999999999993
WA,-0.1999999999999993
WA,-0.1999999999999993
WA,-0.09999999999999964
WA,-0.20000000000000018
WA,0
WA,-0.2999999999999998
WA,0
WA,-0.20000000000000018
WA,0
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,-0.2999999999999998
WA,-0.10000000000000053
WA,0
WA,0
WA,-0.1999999999999993
WA,0
WA,-0.20000000000000018
WA,0
WA,-0.39999999999999947
WA,0.5999999999999996
WA,0.6000000000000005
WA,0.20000000000000018
WA,0.2999999999999998
WA,0.39999999999999947
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.2999999999999998
WA,0.39999999999999947
WA,0.39999999999999947
WA,0.39999999999999947
WA,0.39999999999999947
WA,0.39999999999999947
WA,0.39999999999999947
WA,0.2999999999999998
WA,0.10000000000000053
WA,0.09999999999999964
WA,-0.5
WA,-0.20000000000000018
WA,0.2999999999999998
WA,0.7000000000000002
WA,-0.10000000000000053
WA,0
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,0.09999999999999964
WA,-0.20000000000000018
WA,0
WA,0
WA,0.7000000000000002
WA,0.7000000000000002
WA,0.2999999999999998
WA,0.1999999999999993
WA,0.20000000000000018
WA,0.2999999999999998
WA,0.5
WA,0
WA,0.29999999999999893
WA,0.9000000000000004
WA,0.7999999999999989
WA,1.0000000000000009
WA,0.5999999999999996
WA,0.09999999999999964
WA,0.1999999999999993
WA,0.1999999999999993
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,0.20000000000000018
WA,0.09999999999999964
WA,0.09999999999999964
WA,-0.10000000000000053
WA,0.2999999999999998
WA,0.09999999999999964
WA,-0.10000000000000053
WA,0.2999999999999998
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0.40000000000000036
WA,0.39999999999999947
WA,0.20000000000000107
WA,0.20000000000000107
WA,0.20000000000000107
WA,0.2999999999999998
WA,0.3000000000000007
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.10000000000000142
WA,0.1999999999999993
WA,0.09999999999999964
WA,0.10000000000000142
WA,0.10000000000000053
WA,-0.09999999999999964
WA,-0.1999999999999993
WA,-0.09999999999999964
WA,-0.09999999999999964
WA,-0.10000000000000053
WA,0.2999999999999998
WA,-0.09999999999999964
WA,0
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,-0.10000000000000053
WA,0.1999999999999993
WA,0.1999999999999993
WA,0.09999999999999964
WA,-0.20000000000000018
WA,0
WA,0.10000000000000053
WA,0.09999999999999964
WA,-0.10000000000000053
WA,0.09999999999999964
WA,0.10000000000000053
WA,0.1999999999999993
WA,0.1999999999999993
WA,-0.20000000000000018
WA,-0.20000000000000018
WA,0.09999999999999964
WA,-0.20000000000000018
WA,-0.2999999999999998
WA,0
WA,0.09999999999999964
WA,0
WA,-0.20000000000000018
WA,-0.10000000000000053
WA,-0.20000000000000018
WA,0.20000000000000018
WA,0.09999999999999964
WA,0
WA,0
WA,0
WA,0.6000000000000005
WA,0
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,-0.09999999999999964
WA,-0.20000000000000018
WA,0.2999999999999998
WA,-0.09999999999999964
WA,0
WA,-0.3000000000000007
WA,0.20000000000000018
WA,0
WA,-0.1999999999999993
WA,-0.20000000000000018
WA,-0.20000000000000107
WA,-0.10000000000000053
WA,0
WA,-0.20000000000000018
WA,0.10000000000000053
WA,0.09999999999999964
