Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
141,      WA,6050,17,13,6.1,        Suburban,NA,48.9,6.04,1.43,488,442,263.7,0,0,0,0,0,0.1,6.01,3,4,2,3
142,      WA,6154,17,13,6.1,        Suburban,NA,31.54,38.53,2.73,240.6,194.1,240.6,0,0,0,0,0,0.1,0.19,2,2,0,1
143,      WA,6100,17,13,7.5,        Suburban,NA,33.84,4.68,1.42,251.7,255.8,120.5,0,0,0,0,0,0.1,5.5,3,4,1,3
144,      WA,6163,17,13,3.3,        Suburban,NA,98.76,59.21,3.67,198.61,163.28,198.61,0,0,0,0,0,0,0.1,2,4,0,1
145,      WA,6147,17,13,8.1,        Suburban,NA,24.08,7.43,1.58,191.5,191.5,191.5,0,0,0,0,0,0.1,0.1,1,4,0,1
146,      WA,6157,17,13,6,        Suburban,NA,29.18,36.89,3.46,243.3,208.1,169.1,0,0,0,0,0,0.1,2.89,2,4,1,2
147,      WA,6108,16,13,6.1,        Suburban,NA,58.61,25.9,3.58,117.16,81.58,117.16,0,0,0,0,0,0.1,0.2,1,3,0,1
148,      WA,6108,16,13,6,        Suburban,NA,78.96,9.49,3.43,111.97,76.7,111.97,0,0,0,0,0,0.1,0.2,1,3,0,1
149,      WA,6108,16,13,7.1,        Suburban,NA,51.92,11.1,3.24,116.5,78,116.5,0,0,0,0,0,0.1,0.2,1,3,0,1
150,      WA,6111,16,13,6.5,        Suburban,NA,31.09,23.53,3.03,283.8,237.53,182.67,0,0,0,0,0,0.1,2.5,2,4,0,2
151,      WA,6009,18,13,2.4,        Suburban,NA,89.22,106.83,5.25,289.9,242.57,289.9,0,0,0,0,0,0.1,0.1,3,4,0,1
152,      WA,6009,18,13,2.4,        Suburban,NA,92.95,107.12,5.28,289.9,242.57,289.9,0,0,0,0,0,0.1,0.1,3,4,0,1
153,      WA,6009,18,13,4.1,        Suburban,NA,61.96,43.95,3.81,289.9,242.57,289.9,0,0,0,0,0,0.1,0.1,3,4,0,1
154,      WA,6009,18,13,5.7,        Suburban,NA,54.1,14.14,2.76,289.9,242.57,289.9,0,0,0,0,0,0.1,0.1,3,4,0,1
155,      WA,6009,18,13,2.4,        Suburban,NA,112.44,81.9,4.81,289.9,242.57,289.9,0,0,0,0,0,0.1,0.1,3,4,0,1
156,      WA,6057,16,13,6.2,            Open,NA,47.67,2.63,0.74,695.75,588.3,695.75,0,0,0,0,0,0.01,0.1,1,5,0,1
157,      WA,6157,18,13,6.5,        Suburban,NA,32.87,20.16,1.57,409.3,310.8,194.6,0,0,0,0,118,-2.8,3,3,4,1,3
158,      WA,6107,16,13,6.1,            Open,NA,33.64,20.8,1.39,445.38,405.34,445.38,0,0,0,0,0,0.1,0.1,2,5,0,1
159,      WA,6100,18,13,2.1,        Suburban,NA,154.83,93.8,6.33,205.79,174.67,116.84,0,0,0,0,0,0.01,2.93,3,4,1,2
160,      WA,6151,16,13,6.3,        Suburban,NA,27.24,21.54,2.05,544.97,539.74,236.36,0,0,0,0,0,-2.91,2.99,3,5,1,3
161,      WA,6157,16,13,6.1,        Suburban,NA,34.64,24.13,2.5,330.3,296.2,110.2,0,122.5,0,0,30,0.1,3.27,2,4,1,2
162,      WA,6153,16,13,6.1,        Suburban,NA,31.09,27.96,2.35,323,285.9,200.8,0,0,0,0,0,0.1,2.76,2,4,0,2
163,      WA,6156,16,13,6,        Suburban,NA,45.34,22.84,2.88,259.73,217.97,175.56,0,0,0,0,9,0.1,3.7,3,4,1,2
